casjobsID	objid	ra	dec	e_bv	mag_nuv	mag_fuv	pmRA	pmDE	Bmag	Vmag	rmag	imag		Jmag	Hmag	Kmag
							mas/yr	mas/yr	mag	mag	mag	mag		mag	mag	mag
							--------	--------	------	------	------	------		------	------	------
-1016868945	6.37545E+18	270.6762952	-0.297019721	0.449947238	21.48029518	99	-23.5	2.2	15.858	14.845	14.53	14.203		12.926	12.505	12.399
-1016868944	6.37545E+18	270.6139642	-0.267228421	0.437313408	21.73788452	99										
-1016868943	6.37545E+18	270.3545977	-0.291447565	0.489133298	20.44577408	22.88539696	24.4	-36.8	15.574	14.626	14.246	13.887		12.846	12.424	12.358
-1016868942	6.37545E+18	270.9403643	-0.29870681	0.428376794	20.55033493	99										
-1016868941	6.37545E+18	270.9285845	-0.302423432	0.428376794	21.85956192	25.24024582	0.9	2.3	      	      	      			12.576	12.087	11.968
-1016868940	6.37545E+18	270.3106623	-0.285424266	0.484237254	19.44126701	20.93880653										
-1016868938	6.37545E+18	270.7717794	-0.301892838	0.439949542	21.23802948	21.80027962	2.2	1.1	16.465	15.58	15.291	14.998		13.65	13.299	13.16
-1016868937	6.37545E+18	270.9690578	-0.292441493	0.413244188	18.62286186	19.77729988								14.989	14.406	14.165
-1016868936	6.37545E+18	270.8716802	-0.298666583	0.425177932	20.11996269	21.92367744	-0.4	-6.3	15.274	14.447	14.168	13.884		12.63	12.288	12.148
-1016868935	6.37545E+18	270.9443634	-0.29822496	0.413244188	20.85344315	99								16.404	15.933	15.282
-1016868934	6.37545E+18	270.3648355	-0.302122192	0.489133298	21.71525002	99	-7.3	-8.8	16.178	15.24	14.916	14.613		13.309	13.019	12.854
-1016868933	6.37545E+18	270.4627421	-0.303594467	0.477280706	21.28195572	99	-2.6	2.8	16.089	15.166	14.867	14.497		13.35	12.96	12.776
-1016868932	6.37545E+18	270.7892012	-0.305359543	0.439949542	22.1494503	99								13.692	13.085	12.787
-1016868931	6.37545E+18	270.4317065	-0.303179481	0.48493427	20.92816544	22.04840469	-2.4	-6.8	15.174	14.238	13.911	13.552		12.393	12.011	11.891
-1016868930	6.37545E+18	270.3194322	-0.28864996	0.49674657	19.53364182	22.21603012										
-1016868928	6.37545E+18	270.3902991	-0.306090658	0.48493427	21.61839867	20.68792343										
-1016868927	6.37545E+18	270.7014995	-0.303394116	0.449947238	20.51151085	99	-7.2	-1.7	15.194	14.345	14.051	13.807		12.492	12.171	12.051
-1016868926	6.37545E+18	270.580277	-0.305169649	0.443823963	21.4588356	99								15.327	15.016	14.825
-1016868925	6.37545E+18	270.5678417	-0.309659047	0.454076052	21.88020515	22.83234787	-1.1	1	17.12	16.054	15.939	16.004		14.158	13.832	13.613
-1016868924	6.37545E+18	270.808638	-0.301171445	0.431857318	18.3632946	99	-3.8	1.2	13.771	13.005	12.742	12.474		11.238	10.888	10.797
-1016868923	6.37545E+18	270.9504464	-0.292123572	0.413244188	18.75250053	22.23935127	11.5	-41.6	      	      	      			12.161	11.946	11.846
-1016868922	6.37545E+18	270.9533294	-0.304887542	0.413244188	19.81088257	20.83862305								15.779	15.648	15.658
-1016868921	6.37545E+18	270.9525204	-0.309219374	0.428376794	19.87335587	21.3229847								15.284	15.27	15.129
-1016868920	6.37545E+18	270.7151646	-0.309183815	0.449947238	21.40629959	22.40151024	-0.7	-0.8	16.524	15.763	15.355	15.032		13.862	13.549	13.384
-1016868919	6.37545E+18	270.6343371	-0.3157678	0.451194137	21.03727913	99	0	-2.7	15.434	14.499	14.129	13.885		12.522	12.159	12.055
-1016868918	6.37545E+18	270.3300677	-0.311746798	0.49674657	19.45857239	21.92995644	-18.9	1.6	14.541	13.67	13.395	13.06		12.237	11.914	11.727
-1016871210	6.37545E+18	272.5671413	1.32325079	0.546801269	21.05835915	23.70950317	-3.9	3.4	      	      	      			13.633	13.272	13.162
-1016871209	6.37545E+18	272.6994969	1.34035792	0.602143586	20.22314072	99	-7.6	1.1	14.543	13.549	13.155	12.708		11.457	11.062	10.939
-1016871208	6.37545E+18	272.4979057	1.271251626	0.544629097	22.03038979	24.09748268										
-1016871207	6.37545E+18	272.5457075	1.362696881	0.530545592	21.43001175	22.19173431										
-1016871205	6.37545E+18	272.7310643	1.344384025	0.602143586	19.42823792	21.71551514	-1.8	-2.8	14.697	13.792	13.436	13.01		11.81	11.474	11.381
-1016871204	6.37545E+18	272.7117423	1.267775819	0.606342018	20.53454399	99	        	        	14.983	13.917	13.518	13		11.809	11.426	11.272
-1016871203	6.37545E+18	272.6149035	1.293384403	0.574736178	21.44073677	22.95818329	-15	-4.8	17.105	16.332	15.724			14.448	14.174	14.068
-1016871199	6.37545E+18	272.5365051	1.273556328	0.558798611	21.73668861	99										
-1016871197	6.37545E+18	272.6940483	1.29260155	0.599280357	20.71060944	99	-7.3	-3.8	15.349	14.334	13.969	13.473		12.227	11.843	11.702
-1016871194	6.37545E+18	272.5921013	1.250465753	0.558798611	18.83237648	22.27643776	-4.6	-14	13.453	12.515	12.166	11.769		10.654	10.306	10.169
-1016871193	6.37545E+18	272.5397483	1.247168396	0.562112033	16.35603714	17.34892273	-5.7	9.2	      	      	      			12.588	12.469	12.421
-1016871189	6.37545E+18	272.600347	1.228110585	0.56888485	20.48314667	22.1495285	-9.6	-16	14.949	13.936	13.566	13.107		11.911	11.522	11.363
-1016871186	6.37545E+18	272.5587904	1.218704254	0.558614671	21.44460869	99	-14.4	-23.9	16.087	14.996	      			13.06	12.615	12.481
-1016871185	6.37545E+18	272.3962924	1.215321626	0.495814919	21.92938423	99										
-1016871184	6.37545E+18	272.5832663	1.212806794	0.558614671	22.19762611	24.26427078										
-1016871182	6.37545E+18	272.405871	1.207111849	0.495814919	21.84725571	99										
-1016871181	6.37545E+18	272.3841677	1.206144656	0.495814919	21.46982765	22.53911209	-11	-9	16.671	15.644	      			13.49	13.007	12.892
-1016871179	6.37545E+18	272.682513	1.193681711	0.631191075	21.38356018	23.11468124	-16.3	-4.6	14.926	13.59	      			11.518	11.09	10.961
-1016871177	6.37545E+18	272.5646714	1.191464603	0.580171406	21.46278954	22.59116936	2.4	-3.4	15.929	14.827	14.332	13.82		12.902	12.482	12.439
-1016871175	6.37545E+18	272.5077094	1.191629484	0.555062413	21.09222603	23.99905205	3	-11.5	16.796	15.969	15.611	15.133		14.017	13.761	13.654
-1016871171	6.37545E+18	272.4267063	1.175921406	0.519031346	20.25388145	99	-6.1	-2.6	14.954	13.959	13.573	13.122		11.823	11.417	11.312
-1016871170	6.37545E+18	272.5967872	1.177695667	0.580171406	21.39622116	99	-0.2	-3.7	16.51	15.577	15.206	14.681		13.463	13.078	12.955
-1016871169	6.37545E+18	272.4134966	1.161939698	0.519031346	21.18687057	99	1.6	6.5	15.439	14.383	14.027	13.552		12.331	11.944	11.85
-1016871168	6.37545E+18	272.5198298	1.157983724	0.549734592	21.47722626	22.13946342										
-1016871162	6.37545E+18	272.6219988	1.177625805	0.595396698	18.45481682	24.16278458	-0.1	5	13.275	12.368	12.027	11.604		10.417	10.107	9.942
-1016871159	6.37545E+18	272.3985556	1.150748905	0.495221525	19.78403473	22.95189285	-10	-5.7	14.384	13.474	13.125	12.748		11.594	11.211	11.105
-1016871157	6.37545E+18	272.3424845	1.139118437	0.481212646	21.85021973	99										
-1016871156	6.37545E+18	272.5932754	1.1388665	0.577741027	21.56348801	99	-13.3	-10.9	15.381	14.214	13.785			12.097	11.609	11.495
-1016871155	6.37545E+18	272.3497202	1.135484311	0.481212646	21.90613747	99										
-1016871154	6.37545E+18	272.3633438	1.14003668	0.481212646	21.25847626	99										
-1016871151	6.37545E+18	272.4890496	1.128878073	0.543109119	20.50923157	23.93239212	-3.8	-0.7	14.241	12.935	12.409	11.799		10.195	9.632	9.412
-1016871150	6.37545E+18	272.4520416	1.132114685	0.529233456	19.17590332	25.43431854	8.6	-1.7	13.972	13.002	12.661	12.209		10.953	10.583	10.488
-1016871149	6.37545E+18	272.397225	1.129651347	0.518693924	21.12967873	21.276371										
-1016871148	6.37545E+18	272.3237549	1.124596679	0.477908432	21.76910782	21.80058861										
-1016871147	6.37545E+18	272.6147821	1.122310272	0.577741027	22.0382843	99										
-1016871145	6.37545E+18	272.388721	1.119928751	0.502532184	20.87429428	21.45451927	-2.4	-4.7	15.95	15.031	14.67	14.254		12.99	12.641	12.52
-1016871139	6.37545E+18	272.5437371	1.096292439	0.583065987	21.86678696	24.85943604										
-1016871138	6.37545E+18	272.4147778	1.089006781	0.528692067	22.0999527	99										
-1016871137	6.37545E+18	272.3583893	1.087462063	0.503572047	21.38093948	22.23477173	-2.7	-2.5	      	      	      			12.973	12.589	12.45
-1016871135	6.37545E+18	272.5909571	1.095035954	0.611718655	17.87403297	99	-3.7	10.2	13.126	12.407	12.19	11.953		11.031	10.681	10.628
-1016871133	6.37545E+18	272.3812572	1.085507785	0.521351337	19.36380386	23.95884514	13.1	-13.2	14.089	13.13	12.761	12.286		11.052	10.63	10.491
-1016871132	6.37545E+18	272.641821	1.109302815	0.632082283	15.98379993	99	-12.3	5.4	11.587	10.985	10.81	10.636		9.807	9.566	9.459
-1016871130	6.37545E+18	272.4101007	1.13059024	0.518693924	14.46335125	15.48581886	1.2	4.1	10.575	10.147	      	9.959		9.197	9.059	8.986
-1016871129	6.37545E+18	272.6581986	1.066890955	0.680270314	21.93182182	23.00870895										
-1016871127	6.37545E+18	272.678326	1.061878256	0.680270314	20.1998291	99	-9.2	-7.5	14.819	13.822	13.456	12.951		11.673	11.258	11.151
-1016871126	6.37545E+18	272.5069234	1.055570174	0.560351849	22.07627869	22.75870514										
-1016871125	6.37545E+18	272.3721972	1.059848434	0.521351337	20.33633423	22.39455795	-1.3	-3.2	15.304	14.416	14.155	13.747		12.627	12.394	12.296
-1016871121	6.37545E+18	272.5560424	1.078575008	0.583065987	17.51179886	21.32859802	-5.6	-7	13.027	12.253	12.001	11.649		10.667	10.35	10.247
-1016871120	6.37545E+18	272.4029559	1.050546646	0.521351337	21.6987114	99										
-1016871118	6.37545E+18	272.5694494	1.045049928	0.629682839	20.4600029	99	2.7	12.9	14.423	13.402	13.049	12.583		11.388	10.961	10.857
-1016871113	6.37545E+18	272.3322719	1.027996668	0.518211424	22.03543854	99	-0.3	-4.2	      	      	      			14.866	14.347	14.285
-1016871112	6.37545E+18	272.2891405	1.050064499	0.518211424	20.75724602	22.57962608	-3.7	2.4	15.887	14.822	14.4	13.985		13	12.663	12.582
-1016871107	6.37545E+18	272.6439956	1.018393086	0.703338563	21.71338463	24.4158535										
-1016871104	6.37545E+18	272.6095642	1.017931334	0.671044648	21.54605675	21.87207031										
-1016871103	6.37545E+18	272.3307636	1.051498577	0.515553296	20.59987831	21.78509712	6.5	-6	15.549	14.602	14.3	13.846		12.662	12.289	12.171
-1016871102	6.37545E+18	272.5346092	1.012666945	0.5818941	21.55547905	99	-2.2	-11.1	14.987	13.839	13.41	13.045		11.798	11.283	11.146
-1016871101	6.37545E+18	272.3923038	1.005878025	0.544532955	22.24822617	99										
-1016871100	6.37545E+18	272.4329624	1.006872111	0.570263267	21.69966125	22.33564949	5.3	-5.4	17.503	16.291	15.833	15.376		13.952	13.519	13.315
-1016871097	6.37545E+18	272.3439877	0.997419049	0.539214134	22.19347954	99										
-1016871096	6.37545E+18	272.5448882	0.994915953	0.607737482	21.96027565	99										
-1016871094	6.37545E+18	272.4392566	0.993985972	0.570263267	21.98603821	24.89277649										
-1016871093	6.37545E+18	272.3761436	0.994047461	0.559448302	21.87574196	24.86455917										
-1016871090	6.37545E+18	272.5052459	0.990866873	0.591812909	20.77291489	23.42104721	0.9	0.3	14.846	13.821	13.418	12.915		11.583	11.228	11.07
-1016871084	6.37545E+18	272.6774428	0.976928892	0.729199409	21.40103531	99										
-1016871083	6.37545E+18	272.6478157	0.973032613	0.729199409	18.85574532	99	5	-3.6	13.238	12.458	12.205	11.976		11.029	10.651	10.546
-1016871082	6.37545E+18	272.5866005	0.967815635	0.649100304	21.17176437	99	1.2	-4.9	15.739	14.634	14.281	13.729		12.411	11.948	11.812
-1016871081	6.37545E+18	272.5755091	0.983205525	0.607737482	18.87228775	99	7	12.8	13.677	12.708	12.347	11.879		10.678	10.294	10.174
-1016871080	6.37545E+18	272.4450546	0.962106129	0.573892176	21.11876869	99	36.4	-11.9	14.953	13.872	13.486	12.998		12.108	11.734	11.623
-1016871079	6.37545E+18	272.2817438	0.963013888	0.546830535	20.49632835	25.38349915	-2.3	-4.5	      	      	      			14.892	14.739	14.752
-1016871078	6.37545E+18	272.3398164	0.955952973	0.552737534	21.63771439	99	-3.7	0.6	16.897	15.7	15.342			13.753	13.412	13.225
-1016871077	6.37545E+18	272.5641869	0.95306534	0.614003599	20.62766457	99	-52.6	-45	13.695	12.708	12.357	12.019		10.906	10.45	10.318
-1016871076	6.37545E+18	272.4224925	0.955299628	0.567637086	19.70293999	99	-16.7	-36.4	13.938	12.956	12.608	12.164		10.866	10.447	10.344
-1016871075	6.37545E+18	272.278305	0.940482826	0.55493474	19.30736351	99	-1.5	2.7	14.114	13.317	13.05	12.71		11.649	11.329	11.253
-1016871074	6.37545E+18	272.3699725	0.932890359	0.557885349	21.93683052	99										
-1016871072	6.37545E+18	272.3518123	0.930001347	0.54700315	21.79348946	23.81585312	7.3	6	16.729	15.391	15.15	14.645		13.407	12.992	12.843
-1016871068	6.37545E+18	272.3644514	0.930362999	0.557885349	18.27946854	21.69060135	-1.1	-3.1	13.797	13.121	12.895	12.591		11.631	11.445	11.348
-1016871066	6.37545E+18	272.4464844	0.925246119	0.576629221	21.27661324	99	4.9	-7.8	16.024	14.923	14.5	13.905		12.499	12.021	11.92
-1016871063	6.37545E+18	272.5946317	0.90669546	0.633302569	21.88399887	25.9247036										
-1016871059	6.37545E+18	272.469791	0.887374741	0.596199512	21.43093681	22.92382813	-1.9	-3.7	15.806	14.818	14.438	13.91		12.652	12.326	12.158
-1016871058	6.37545E+18	272.647745	0.888554742	0.684310436	21.54858017	99										
-1016871057	6.37545E+18	272.3310167	0.889419359	0.541492164	20.22450829	22.71938705	-3.1	-4.5	15.698	14.835	14.657			13.156	12.865	12.782
-1016871056	6.37545E+18	272.4186437	0.8837399	0.565780878	18.94934845	99	-1.3	1.3	14.598	13.989	13.804	13.553		12.576	12.422	12.344
-1016871055	6.37545E+18	272.334511	0.879695916	0.533056796	20.94123077	99	6	5.7	15.998	15.107	14.89	14.502		13.383	13.053	12.972
-1016871142	6.37545E+18	273.227847	1.149034764	0.771659613	16.88680077	22.78057289	16.9	-19.8	11.992	11.232	10.977	10.752		9.678	9.226	9.101
-1016871141	6.37545E+18	272.9729466	1.106475623	0.781896055	18.17638397	23.47689629	-26.6	-1.9	13.598	12.811	12.536	12.234		11.159	10.784	10.697
-1016871140	6.37545E+18	272.8500362	1.145413353	0.765728176	15.20575047	99	-1.8	-33.2	10.504	9.858	      	9.412		8.536	8.218	8.2
-1016871136	6.37545E+18	272.8556126	1.087435223	0.774285555	21.05307579	99										
-1016871134	6.37545E+18	273.1289053	1.080729192	0.793657303	21.76286125	22.82116699										
-1016871131	6.37545E+18	272.9730533	1.076248758	0.773612499	21.44174385	23.54320335	-1.6	-2.2	15.883	14.633	14.225	13.629		12.122	11.726	11.588
-1016871128	6.37545E+18	272.8850308	1.066663668	0.783135951	21.16145325	99	2.6	6.1	14.927	13.723	13.265	12.672		11.211	10.771	10.579
-1016871124	6.37545E+18	272.9902296	1.055870651	0.8000772	21.47934532	22.9899044	-4.1	-6.2	15.73	13.543	12.677	11.615		9.351	8.436	8.101
-1016871123	6.37545E+18	273.3094895	1.057261947	0.778624296	20.88131332	23.18801117	7.8	-10.1	16.071	14.857	14.488	13.949		12.513	12.139	11.95
-1016871122	6.37545E+18	272.7873681	1.06749084	0.766819537	21.51065445	24.01818085	0.1	-5	13.721	12.105	11.469	10.703		8.915	8.245	7.993
-1016871119	6.37545E+18	272.8975364	1.049783309	0.783135951	20.19992447	99	-4.8	-3.9	14.508	13.493	13.102	12.613		11.265	10.966	10.789
-1016871117	6.37545E+18	272.803525	1.036111771	0.788115919	21.95632172	99								15.228	14.643	14.615
-1016871116	6.37545E+18	272.8736513	1.118139322	0.761558056	13.32599068	17.55744553	6	-12.2	9.449	9.002	      			7.992	7.875	7.752
-1016871115	6.37545E+18	273.3831124	1.033629717	0.784179509	21.92796516	99										
-1016871114	6.37545E+18	272.858595	1.032602775	0.79497087	21.88562393	23.91922379										
-1016871111	6.37545E+18	272.8820477	1.028335134	0.820935786	21.68449593	21.79416275										
-1016871110	6.37545E+18	273.3613993	1.025614187	0.778998673	21.87042046	99	-22.2	-72.8	17.245	16.06	15.703			13.784	13.368	13.212
-1016871109	6.37545E+18	273.1185242	1.023756094	0.784815192	21.50551605	29.18061447	-1.3	-3.6	16.257	15.197	14.743	14.273		12.913	12.607	12.423
-1016871108	6.37545E+18	272.9912941	1.02195134	0.819712281	21.10182953	24.90069199										
-1016871106	6.37545E+18	272.9470426	1.021380191	0.814194202	20.54768562	23.32907867										
-1016871105	6.37545E+18	273.0931313	1.01526132	0.797028601	21.10630035	23.203722	-4.7	10.2	15.016	13.884	13.458	12.964		11.581	11.211	11.026
-1016871099	6.37545E+18	273.0695544	1.058569256	0.800435364	14.58194923	17.14492416	-3.9	-11.5	10.913	10.449	10.385	10.232		9.452	9.297	9.228
-1016871098	6.37545E+18	272.987412	1.001757719	0.819712281	22.04295158	99										
-1016871095	6.37545E+18	273.2073243	0.998703579	0.781932116	20.98140335	99	-1.1	2.8	14.8	13.719	13.351	12.917		11.564	11.12	11.015
-1016871092	6.37545E+18	273.3490084	1.013593159	0.778998673	19.38181877	18.96363831	9.7	-3.6	14.784	13.841	13.542	13.275		12.134	11.677	11.606
-1016871091	6.37545E+18	272.9944409	0.993582701	0.819712281	21.28275681	99										
-1016871089	6.37545E+18	273.3742421	0.981724048	0.777968764	21.96949577	23.70459557										
-1016871088	6.37545E+18	273.1819508	0.980817642	0.791139066	21.91370392	99	10.4	-0.1	15.977	14.856	14.428	13.929		12.481	12.045	11.895
-1016871087	6.37545E+18	272.9979914	0.980917663	0.839485824	20.7679348	99										
-1016871086	6.37545E+18	273.3187682	0.981631043	0.765641391	19.58733368	99	        	        	      	      	      			11.349	11.089	12.054
-1016871085	6.37545E+18	273.0077067	0.982196896	0.815750599	19.29669189	99	-2.8	-5.3	14.491	13.618	13.289	12.877		11.674	11.388	11.264
-1016871073	6.37545E+18	273.2604647	0.950860057	0.773726881	20.67823792	23.76777649	5.1	-10.8	15.252	14.246	13.842	13.418		12.016	11.657	11.518
-1016871071	6.37545E+18	272.7953853	0.926488114	0.874598205	21.16306305	99										
-1016871070	6.37545E+18	272.8420901	0.928451983	0.88588953	20.18631363	22.98446655	7.4	-1.2	14.031	12.765	12.283	11.631		10.157	9.767	9.568
-1016871069	6.37545E+18	273.1806672	0.933623764	0.804875135	18.51394844	22.13570976	-1.9	-0.2	13.43	12.529	12.239	11.905		10.664	10.317	10.243
-1016871067	6.37545E+18	273.2620261	0.922593152	0.762064338	21.41226578	22.18405533	6.5	0.4	15.396	14.305	13.904	13.506		12.084	11.638	11.537
-1016871065	6.37545E+18	273.2957872	0.914229105	0.762064338	21.8225956	99	        	        	16.521	15.224	14.734	14.197		12.994	12.554	12.41
-1016871064	6.37545E+18	273.3060458	0.909387309	0.759322464	20.58575821	99	1.1	2.2	14.293	13.179	12.73	12.243		10.833	10.438	10.297
-1016871062	6.37545E+18	273.0134724	0.902658268	0.840588093	21.70838165	99	-4.9	-0.1	15.843	14.514	13.963	13.267		11.674	11.22	11.038
-1016871061	6.37545E+18	272.8803723	0.898304366	0.901827037	21.69626808	99										
-1016871060	6.37545E+18	273.1274754	0.89140607	0.809703887	21.34883308	23.1677742	-11.6	-10.3	15.874	14.696	14.212	13.655		12.194	11.795	11.609
-1016871054	6.37545E+18	272.9344112	0.877952658	0.865786552	21.29558945	26.08958054	-4.4	-4.2	15.859	14.87	14.47	13.994		12.653	12.337	12.179
-1016871053	6.37545E+18	273.3274899	0.872343279	0.757652223	21.67850304	99	-0.2	-2.8	15.953	14.699	14.26	13.76		12.287	11.856	11.803
-1016871052	6.37545E+18	272.915913	0.873338652	0.87310636	21.68534851	99										
-1016871048	6.37545E+18	272.9558367	0.864861517	0.84820652	21.90649223	99										
-1016871041	6.37545E+18	272.850673	0.854414006	0.87858361	21.15942574	23.69041634	1.9	-6	15.095	14.003	13.599	13.053		11.67	11.374	11.184
-1016871039	6.37545E+18	273.1431979	0.858253972	0.822532594	18.99731445	23.26025391	5.6	3.7	13.589	12.603	12.244	11.836		10.466	10.172	10.041
-1016871037	6.37545E+18	273.2858622	0.849833686	0.767510772	19.69448471	22.25966263	-2.4	-9.1	14.216	13.211	12.84	12.428		11.11	10.764	10.62
-1016871036	6.37545E+18	272.9166932	0.848426403	0.841458261	19.17234039	21.40351486	-3.6	-4.3	14.113	13.286	13.023	12.666		11.473	11.268	11.12
-1016871034	6.37545E+18	272.7402479	0.849945557	0.784053206	16.60733032	21.53238487	-7.3	-43.4	12.177	11.519	11.338	11.117		10.262	9.906	9.817
-1016871033	6.37545E+18	272.9701366	0.833535565	0.845149994	21.31559944	99	4	-1.7	14.812	13.638	13.172	12.619		11.19	10.768	10.611
-1016871030	6.37545E+18	272.7907069	0.828634847	0.857961357	21.96996117	23.90581894										
-1016871024	6.37545E+18	273.146959	0.808262535	0.829089582	21.67000198	24.39664459	25.5	-5.9	14.836	13.729	13.293	12.941		11.606	11.133	10.944
-1016871021	6.37545E+18	273.203316	0.805002548	0.836941779	21.44353676	25.3775959	-1	0.8	15.646	14.638	14.257	13.839		12.384	12.082	11.967
-1016871019	6.37545E+18	273.2608728	0.802194378	0.823870778	19.69498253	22.81909752	2.8	4.6	14.189	13.177	12.775	12.359		11.042	10.694	10.553
