casjobsID	objid	ra	dec	e_bv	mag_nuv	mag_fuv	pmRA	pmDE	Bmag	Vmag	rmag	imag		Jmag	Hmag	Kmag					
							mas/yr	mas/yr	mag	mag	mag	mag		mag	mag	mag					
							--------	--------	------	------	------	------		------	------	------	FUV-NUV	NUV-H	NUV-R	J-K	H-K
-1016866166	6.37545E+18	270.0665895	-0.874369962	0.476616472	20.42204094	22.77444267	-9.1	-3.7	14.36	13.361	13.007	12.633		11.326	10.903	10.695	2.352401733	9.519040939	7.415040939	0.631	0.208
-1016866161	6.37545E+18	270.17905	-0.851553348	0.477833807	22.03633308	99											-100	-100	-100	-100	-100
-1016866160	6.37545E+18	270.0338241	-0.863875493	0.476403475	17.86244202	23.08841896	-2.1	2.2	13.374	12.622	12.356	12.055		10.921	10.558	10.465	5.225976944	7.304442017	5.506442017	0.456	0.093
-1016866152	6.37545E+18	270.058346	-0.850568435	0.477459639	20.45095253	23.76600647	0.3	-2.7	15.371	14.519	14.259	13.908		12.698	12.351	12.267	3.31505394	8.09995253	6.19195253	0.431	0.084
-1016866147	6.37545E+18	270.1298943	-0.854573246	0.478850216	19.45477295	99	-7	-10.8	      	      	      			12.107	11.758	11.65	-100	7.696772949	#ЗНАЧ!	0.457	0.108
-1016866146	6.37545E+18	270.078738	-0.83373901	0.477459639	21.57416534	23.66462708	-1.1	4.5	16.356	15.514	15.222	14.898		13.584	13.172	12.963	2.090461731	8.402165344	6.352165344	0.621	0.209
-1016866141	6.37545E+18	270.1716188	-0.819306223	0.470766157	20.91776848	22.8472023	9.3	4.9	15.655	14.641	14.298	13.94		12.67	12.284	12.14	1.929433823	8.633768478	6.619768478	0.53	0.144
-1016866139	6.37545E+18	270.0328138	-0.799555733	0.486454219	20.89800453	99	0.9	0.9	16.8	15.841	15.831	15.165		14.249	13.914	13.872	-100	6.984004532	5.067004532	0.377	0.042
-1016866135	6.37545E+18	270.1653072	-0.818864096	0.489122272	19.43367767	99	-1.2	-16.2	13.726	12.831	12.548	12.239		11.074	10.723	10.571	-100	8.710677673	6.885677673	0.503	0.152
-1016866134	6.37545E+18	270.087162	-0.804800628	0.494246066	20.11705971	23.88024521	-1.4	0.1	14.401	13.446	13.14	12.765		11.515	11.126	10.954	3.763185501	8.991059708	6.977059708	0.561	0.172
-1016866132	6.37545E+18	270.0265853	-0.806184508	0.486454219	16.41506577	22.28258896	7.8	-9.7	11.646	10.887	10.663	10.384		9.304	8.924	8.84	5.867523193	7.491065765	5.752065765	0.464	0.084
-1016866127	6.37545E+18	270.0053682	-0.891592211	0.487076908	20.12412262	99	0	-4.7	14.721	13.817	13.495	13.139		11.947	11.549	11.44	-100	8.57512262	6.62912262	0.507	0.109
-1016866122	6.37545E+18	270.034333	-0.898337214	0.478638023	20.75457764	99	2.6	2.2	15.972	15.157	14.913	14.675		13.598	13.365	13.198	-100	7.389577637	5.841577637	0.4	0.167
-1016866121	6.37545E+18	270.1412918	-0.858604286	0.478850216	15.34263992	18.25351334	-5	-0.8	11.718	11.22	11.095	10.938		10.049	9.867	9.757	2.910873413	5.475639923	4.247639923	0.292	0.11
-1016866113	6.37545E+18	270.079024	-0.91427675	0.488509685	20.94847107	99	        	        	      	      	      			12.891	12.427	12.269	-100	8.521471069	#ЗНАЧ!	0.622	0.158
-1016866112	6.37545E+18	270.1006783	-0.910600941	0.488509685	18.60127258	22.23500252	-14.5	26.5	12.796	11.9	11.554	11.238		10.07	9.568	9.443	3.633729935	9.033272583	7.047272583	0.627	0.125
-1016866110	6.37545E+18	270.1112863	-0.91909324	0.488509685	20.8337841	99	-1.1	-10.8	15.521	14.597	14.236	13.868		12.57	12.117	11.996	-100	8.716784103	6.597784103	0.574	0.121
-1016866108	6.37545E+18	270.1899343	-0.911662678	0.50485754	18.0819912	22.36270523	-10.7	-11.3	13.143	12.355	12.092	11.793		10.698	10.375	10.277	4.280714035	7.706991196	5.989991196	0.421	0.098
-1016866099	6.37545E+18	270.1847925	-0.923057104	0.50485754	18.17185783	23.30615234	2.6	-6.7	13.043	12.258	12.004	11.702		10.604	10.274	10.158	5.13429451	7.897857834	6.167857834	0.446	0.116
-1016866097	6.37545E+18	270.1034501	-0.931669957	0.488509685	21.27148056	20.39264297											-0.878837585	-100	-100	-100	-100
-1016866088	6.37545E+18	270.1795589	-0.944546406	0.511850476	21.35088158	23.87563324	10.9	-7.3	      	      	      			13.663	13.346	13.219	2.524751663	8.004881577	#ЗНАЧ!	0.444	0.127
-1016866087	6.37545E+18	270.0121532	-0.946550134	0.511476696	21.53241539	99	12.8	-12	15.866	14.886	14.499	14.055		13.205	12.834	12.715	-100	8.69841539	7.03341539	0.49	0.119
-1016866074	6.37545E+18	270.1063282	-0.959682575	0.511989295	19.65288162	23.05318451	-3.8	9.2	14.21	13.367	13.051	12.698		11.478	11.179	11.12	3.400302887	8.473881622	6.601881622	0.358	0.059
-1016866073	6.37545E+18	270.1923686	-0.966463916	0.514734507	21.66025543	99	0.9	8.7	15.223	13.938	13.422	12.893		11.281	10.655	10.464	-100	11.00525543	8.238255432	0.817	0.191
-1016866069	6.37545E+18	270.0598055	-0.968932979	0.514860451	20.98398209	21.73254204	4.4	-5.6	16.35	15.419	15.015			13.472	13.075	12.924	0.748559952	7.908982086	5.968982086	0.548	0.151
-1016866061	6.37545E+18	270.1568433	-0.960607226	0.51085341	16.90284348	21.41029358	4.9	16.3	12.208	11.41	11.122	10.795		9.613	9.255	9.137	4.507450104	7.647843475	5.780843475	0.476	0.118
-1016866047	6.37545E+18	270.1340997	-0.969189814	0.51085341	18.20666885	23.33768845	-2.4	-24.5	12.979	12.124	11.844	11.508		10.318	9.975	9.867	5.131019592	8.231668854	6.362668854	0.451	0.108
-1016866021	6.37545E+18	270.1777673	-1.02198177	0.527243257	21.47379684	22.31063271	-3.7	10.7	15.359	14.368	14.076	13.664		12.399	11.938	11.911	0.836835861	9.535796844	7.397796844	0.488	0.027
-1016866020	6.37545E+18	270.10568	-1.018489805	0.533361912	19.36270142	23.4515686	-18.4	-9.4	13.399	12.459	12.152	11.808		10.615	10.201	10.106	4.088867188	9.161701416	7.210701416	0.509	0.095
-1016866016	6.37545E+18	270.120817	-1.027677481	0.533361912	20.76945496	99	2.8	-10	      	      	      			12.069	11.612	11.484	-100	9.157454956	#ЗНАЧ!	0.585	0.128
-1016866012	6.37545E+18	270.1003146	-1.025951184	0.533361912	19.63465881	22.16473961	-6.7	-2.9	14.892	14.091	13.773	13.432		12.083	11.621	11.511	2.530080795	8.013658813	5.861658813	0.572	0.11
-1016866007	6.37545E+18	270.1152937	-1.037036421	0.535520375	21.98734856	24.02861595											2.041267395	-100	-100	-100	-100
-1016866003	6.37545E+18	270.1440835	-1.043893528	0.535520375	21.67739296	99	0.5	-4.7	16.469	15.446	15.09	14.653		13.387	12.956	12.861	-100	8.72139296	6.58739296	0.526	0.095
-1016866002	6.37545E+18	270.0249441	-1.039332175	0.543247819	17.79484558	20.69557953	-1.3	-4.7	13.149	12.425	12.193	11.881		10.749	10.475	10.356	2.900733948	7.319845581	5.601845581	0.393	0.119
-1016865992	6.37545E+18	270.188328	-1.062029108	0.52328831	21.60485458	99	-5.7	3.9	14.262	13.04	12.542	12.079		10.664	10.082	9.897	-100	11.52285458	9.062854584	0.767	0.185
-1016865991	6.37545E+18	270.0157475	-1.060374421	0.548953176	20.61152077	19.85985374											-0.751667023	-100	-100	-100	-100
-1016865989	6.37545E+18	270.1887589	-1.046516335	0.527243257	20.83574295	21.94283676	-2.5	-7.8	14.96	14.033	13.677	13.29		12.109	11.703	11.579	1.107093811	9.13274295	7.15874295	0.53	0.124
-1016865974	6.37545E+18	270.160835	-1.083567768	0.527596354	21.0671711	23.69706154	-1.2	-2.6	15.736	14.79	14.434	14.046		12.736	12.346	12.244	2.629890442	8.721171097	6.633171097	0.492	0.102
-1016865966	6.37545E+18	270.0263809	-1.110092369	0.55030328	21.42031288	19.93089294											-1.489419937	-100	-100	-100	-100
-1016865963	6.37545E+18	270.1610932	-1.120026744	0.531744778	22.08403778	24.77163696											2.687599182	-100	-100	-100	-100
-1016865959	6.37545E+18	270.0238083	-1.116344319	0.55030328	20.0617218	19.62101936	-3.7	12.8	15.99	15.339	15.142	14.86		14.223	13.973	13.91	-0.440702438	6.088721802	4.919721802	0.313	0.063
-1016865950	6.37545E+18	270.1556197	-1.122951452	0.531744778	21.82541656	23.36480331	-0.6	-2.8	      	      	      			13.376	12.944	12.891	1.539386749	8.881416565	#ЗНАЧ!	0.485	0.053
-1016865942	6.37545E+18	270.0703747	-1.140676756	0.544130206	21.4426899	22.28334808	8.2	-9.3	16.802	15.68	15.348	14.901		13.616	13.171	13.084	0.840658188	8.271689896	6.094689896	0.532	0.087
-1016865940	6.37545E+18	270.0827914	-1.145703291	0.535426319	21.83906364	25.32484436											3.485780716	-100	-100	-100	-100
-1016865907	6.37545E+18	270.1517419	-1.175373625	0.53913486	21.48859024	99	5	-17.5	16.492	15.468	15.097	14.678		13.372	12.943	12.825	-100	8.54559024	6.39159024	0.547	0.118
-1016865897	6.37545E+18	270.1692212	-1.190915066	0.53913486	22.04771042	99											-100	-100	-100	-100	-100
-1016865893	6.37545E+18	270.1901844	-1.191534803	0.541558981	20.66175652	21.93040657	-0.5	-6.2	      	      	      			13.098	12.76	12.675	1.268650055	7.901756516	#ЗНАЧ!	0.423	0.085
-1016865889	6.37545E+18	270.1218425	-1.192505287	0.539219797	18.28184891	22.87345695	-5	-8.3	13.629	12.882	12.648	12.24		11.257	10.958	10.915	4.591608047	7.323848907	5.633848907	0.342	0.043
-1016865882	6.37545E+18	270.057184	-1.20539969	0.543557465	20.98661613	22.54743195	12.8	4.2	15.215	14.172	13.84	13.345		12.142	11.739	11.677	1.560815811	9.247616135	7.146616135	0.465	0.062
-1016865881	6.37545E+18	270.1402514	-1.207832592	0.539219797	21.97624207	23.19948578											1.223243713	-100	-100	-100	-100
-1016865864	6.37545E+18	270.0490585	-1.231839812	0.550984621	21.83086777	24.26537704											2.434509277	-100	-100	-100	-100
-1016865860	6.37545E+18	270.0739813	-1.232076693	0.550984621	21.43655396	99	1.4	0	      	      	      			12.332	11.925	11.836	-100	9.511553955	#ЗНАЧ!	0.496	0.089
-1016865855	6.37545E+18	270.1931073	-1.240124472	0.564537942	22.03874016	99											-100	-100	-100	-100	-100
-1016865852	6.37545E+18	270.1247931	-1.232661462	0.54833436	20.14903641	22.18951797	-6.2	2	14.914	13.94	13.572	13.051		11.745	11.351	11.232	2.040481567	8.798036407	6.577036407	0.513	0.119
-1016865845	6.37545E+18	270.0067435	-1.245813839	0.564064622	19.89634514	23.28969002	-4.3	12.6	14.667	13.698	13.348	12.807		11.571	11.15	11.062	3.393344879	8.746345139	6.548345139	0.509	0.088
-1016865836	6.37545E+18	270.1772283	-1.261498096	0.561464012	21.19646072	22.98934364	-29.9	-31.2	      	      	      			13.49	13.03	13.017	1.792882919	8.166460724	#ЗНАЧ!	0.473	0.013
-1016869089	6.37545E+18	270.5839815	-0.040300359	0.371637493	18.9144268	20.5259037	12.2	-14.9	14.555	13.841	13.581	13.472		12.277	11.99	11.885	1.611476898	6.924426804	5.333426804	0.392	0.105
-1016869088	6.37545E+18	270.6221024	-0.040183171	0.365749061	21.50989914	25.93778229								16.607	16.226	16.773	4.427883148	5.283899139	-100	-0.166	-0.547
-1016869087	6.37545E+18	270.575679	-0.015528689	0.368863523	21.36263847	25.75301361											4.390375137	-100	-100	-100	-100
-1016869086	6.37545E+18	270.5974783	-0.043644101	0.365749061	21.46653557	22.82062531	-1.3	1.5	      	      	      			14.499	14.216	13.826	1.354089737	7.250535568	#ЗНАЧ!	0.673	0.39
-1016869085	6.37545E+18	270.6866299	-0.045937369	0.349328697	21.9032135	99	-0.7	-7	15.819	14.928	14.63	14.354		13.089	12.739	12.598	-100	9.164213501	7.273213501	0.491	0.141
-1016869084	6.37545E+18	270.6872653	-0.032142906	0.351830542	21.31650162	99											-100	-100	-100	-100	-100
-1016869083	6.37545E+18	270.5411954	-0.101932308	0.380811363	18.91989326	18.52194595	-0.1	-12.2	16.631	15.668	15.29	15.022		13.61	13.182	13.068	-0.397947311	5.737893265	3.629893265	0.542	0.114
-1016869082	6.37545E+18	270.6510306	-0.035117439	0.357446939	20.29413414	24.92785645	-6	5.5	14.638	13.735	13.423	13.21		11.924	11.573	11.456	4.633722305	8.72113414	6.87113414	0.468	0.117
-1016869081	6.37545E+18	270.6493976	-0.020344448	0.357446939	21.40464592	99	1.2	-7.2	15.006	14.054	13.713	13.49		12.166	11.713	11.698	-100	9.69164592	7.69164592	0.468	0.015
-1016869080	6.37545E+18	270.7694303	-0.055392327	0.340089649	21.32855415	22.855896	-3.9	-0.3	16.524	15.674	15.556	15.206		14.049	13.691	13.628	1.527341843	7.637554153	5.772554153	0.421	0.063
-1016869079	6.37545E+18	270.6110761	-0.023456376	0.368863523	21.60391235	22.1993084	-0.2	-5.8	      	      	      			14.707	14.494	14.256	0.595396042	7.109912354	#ЗНАЧ!	0.451	0.238
-1016869078	6.37545E+18	270.7050608	-0.046614195	0.349328697	20.30187225	99											-100	-100	-100	-100	-100
-1016869077	6.37545E+18	270.7481628	-0.018965607	0.343395948	21.24474907	23.18981552	0.8	-11.8	15.949	15.099	14.807	14.605		13.059	12.636	12.569	1.945066452	8.608749069	6.437749069	0.49	0.067
-1016869076	6.37545E+18	270.6381616	-0.019517027	0.357446939	21.79184151	25.24167442											3.449832916	-100	-100	-100	-100
-1016869075	6.37545E+18	270.6677819	-0.02828376	0.357446939	22.15531731	99											-100	-100	-100	-100	-100
-1016869074	6.37545E+18	270.691255	-0.020586586	0.351830542	21.42381477	21.53298378	7.7	-21.3	      	      	      			13.118	12.734	12.643	0.109169006	8.689814774	#ЗНАЧ!	0.475	0.091
-1016869073	6.37545E+18	270.7373237	-0.010184467	0.343395948	21.68754768	22.04653549								15.864	15.375	15.445	0.358987808	6.312547684	-100	0.419	-0.07
-1016869072	6.37545E+18	270.7314311	-0.139740952	0.38496384	21.27703285	99	-3.5	-7.1	16.079	15.067	14.757	14.385		13.126	12.646	12.505	-100	8.631032852	6.520032852	0.621	0.141
-1016869071	6.37545E+18	270.5247706	-0.140113464	0.381330669	21.38855553	22.25584793								16.715	15.999	16.998	0.867292404	5.389555527	-100	-0.283	-0.999
-1016869070	6.37545E+18	270.6793473	-0.138989103	0.37832287	20.79683685	23.09973145	3.4	3.4	14.821	13.871	13.544	13.271		11.872	11.496	11.392	2.302894592	9.300836853	7.252836853	0.48	0.104
-1016869069	6.37545E+18	270.4306461	-0.135164142	0.405116111	21.27718735	99	2.4	-7.8	14.67	13.511	13.141	12.743		11.452	11.048	10.834	-100	10.22918735	8.136187347	0.618	0.214
-1016869068	6.37545E+18	270.6902988	-0.137893561	0.38496384	21.34028435	99	-13.7	-13.1	15.155	13.958	13.542	13.101		11.492	10.896	10.735	-100	10.44428435	7.798284348	0.757	0.161
-1016869067	6.37545E+18	270.5136335	-0.14161972	0.381330669	21.75113106	22.33342361											0.582292557	-100	-100	-100	-100
-1016869066	6.37545E+18	270.406481	-0.139102474	0.413810521	20.62829781	22.60430527	2.4	-1.2	15.346	14.479	14.161	13.855		12.72	12.392	12.302	1.976007462	8.236297806	6.467297806	0.418	0.09
-1016869065	6.37545E+18	270.7170349	-0.143758903	0.38496384	21.48303604	24.02729416	4.4	2.4	16.301	15.311	15.078	14.766		13.334	12.967	12.88	2.544258118	8.516036041	6.405036041	0.454	0.087
-1016869064	6.37545E+18	270.8562705	-0.144513034	0.371749729	21.26000977	21.83595467											0.575944901	-100	-100	-100	-100
-1016869063	6.37545E+18	270.8114613	-0.139544909	0.374723315	20.79979134	99	-3.1	-10.2	      	      	      			13.005	12.611	12.507	-100	8.188791336	#ЗНАЧ!	0.498	0.104
-1016869062	6.37545E+18	270.391	-0.146329177	0.413810521	21.97564697	99											-100	-100	-100	-100	-100
-1016869061	6.37545E+18	270.4777573	-0.144968944	0.389979154	21.4455471	21.81242371	1.3	-12.5	15.756	14.83	14.493	14.198		12.958	12.541	12.486	0.366876602	8.904547104	6.952547104	0.472	0.055
-1016869060	6.37545E+18	270.7803011	-0.143086204	0.372258961	21.7342701	99	12.8	-8.5	      	      	      			14.341	13.867	13.732	-100	7.867270096	#ЗНАЧ!	0.609	0.135
-1016869059	6.37545E+18	270.4720065	-0.140998536	0.389979154	22.00477409	25.08080101	-3.8	-3.7	      	      	      			15.113	14.838	14.607	3.076026917	7.166774094	#ЗНАЧ!	0.506	0.231
-1016869058	6.37545E+18	270.6203599	-0.145237536	0.387923449	20.31397247	24.97368622	0.1	-4.9	      	      	      			12.921	12.602	12.545	4.659713745	7.711972473	#ЗНАЧ!	0.376	0.057
-1016869057	6.37545E+18	270.5608588	-0.133992404	0.380811363	18.21455956	21.35810089	-0.5	-7.3	13.875	13.166	12.956	12.761		11.69	11.484	11.382	3.143541336	6.730559555	5.258559555	0.308	0.102
-1016869056	6.37545E+18	270.5847909	-0.149684195	0.393518925	21.36904907	99	109.6	95.9	      	15.7	15.431	15.086		13.958	13.635	13.467	-100	7.734049072	5.938049072	0.491	0.168
-1016869055	6.37545E+18	270.7631741	-0.153235979	0.372258961	22.00071907	25.19808197											3.1973629	-100	-100	-100	-100
-1016869054	6.37545E+18	270.7844639	-0.15081267	0.387016177	20.21168518	22.01232529	-26.6	-29.9	14.925	14.11	13.934	13.414		12.504	12.246	12.069	1.800640106	7.965685181	6.277685181	0.435	0.177
-1016869053	6.37545E+18	270.4812682	-0.153114902	0.389979154	20.68732834	99	-2.6	-11.2	16.083	15.214	14.995	14.704		13.779	13.414	13.335	-100	7.273328339	5.692328339	0.444	0.079
-1016869052	6.37545E+18	270.7342252	-0.157013458	0.38496384	20.31646347	22.20238686	13.2	-3.6	15.156	14.311	14.026	13.797		12.51	12.171	12.072	1.885923386	8.14546347	6.29046347	0.438	0.099
-1016869051	6.37545E+18	270.8636198	-0.152600077	0.371749729	18.73332787	18.91710663	2.2	-9.1	16.828	16.555	16.244			15.683	15.641	15.334	0.183778763	3.092327866	2.489327866	0.349	0.307
-1016869050	6.37545E+18	270.7193679	-0.155410147	0.38496384	20.81512451	21.85578537	6.1	-1.3	16.201	15.316	15.059	14.828		13.401	13.04	12.928	1.040660858	7.775124512	5.756124512	0.473	0.112
-1016869049	6.37545E+18	270.6511675	-0.156748162	0.397530705	19.83628273	23.66428757	-0.7	-10.4	14.719	13.914	13.645	13.473		12.176	11.864	11.762	3.828004837	7.97228273	6.19128273	0.414	0.102
-1016869048	6.37545E+18	270.7520377	-0.160195632	0.401584655	20.12452126	23.58340836	21.1	-46.6	15.772	14.968	14.669	14.306		14.356	14.131	14.003	3.4588871	5.993521255	5.455521255	0.353	0.128
-1016869047	6.37545E+18	270.4947062	-0.160518084	0.389979154	20.29543304	23.51784134	1.1	-7.8	15.599	14.674	14.417	14.094		12.868	12.483	12.36	3.222408295	7.812433044	5.878433044	0.508	0.123
-1016869046	6.37545E+18	270.5930133	-0.164832794	0.393518925	21.63455009	24.36143875	-1.3	-17.1	17.431	16.082	      			14.3	13.885	13.758	2.726888657	7.749550095	#ЗНАЧ!	0.542	0.127
-1016869045	6.37545E+18	270.5631128	-0.162730902	0.388622552	21.82932472	22.69148445											0.862159729	-100	-100	-100	-100
-1016869044	6.37545E+18	270.8355307	-0.143706312	0.371749729	21.04176331	22.22127914	1	-9.1	15.847	14.994	      			13.047	12.689	12.584	1.179515839	8.352763306	#ЗНАЧ!	0.463	0.105
-1016869043	6.37545E+18	270.8135782	-0.170038303	0.374723315	21.63823509	99											-100	-100	-100	-100	-100
-1016869042	6.37545E+18	270.7599617	-0.16813714	0.401584655	20.09752655	25.07909775	-3	-0.8	15.487	14.684	14.461	14.277		12.995	12.728	12.62	4.981571198	7.36952655	5.63652655	0.375	0.108
-1016869041	6.37545E+18	270.6769633	-0.179787777	0.397530705	21.57593536	22.09783745											0.521902084	-100	-100	-100	-100
-1016869040	6.37545E+18	270.7457817	-0.181338425	0.401584655	21.62046242	28.51394272	10.9	-1.3	13.401	11.761	11.141	10.549		8.621	7.772	7.607	6.893480301	13.84846242	10.47946242	1.014	0.165
-1016869039	6.37545E+18	270.7836943	-0.176393325	0.387016177	20.65055466	99	-13.9	-27.7	16.82	16.096	15.694	15.243		14.222	13.871	13.754	-100	6.779554657	4.956554657	0.468	0.117
-1016869038	6.37545E+18	270.5663007	-0.175392403	0.388622552	19.68478966	23.22646141	4.7	3.6	14.715	13.903	13.609	13.422		12.165	11.881	11.768	3.541671753	7.803789658	6.075789658	0.397	0.113
-1016869037	6.37545E+18	270.816553	-0.180505044	0.387016177	21.64404678	99											-100	-100	-100	-100	-100
-1016869036	6.37545E+18	270.5027508	-0.180461241	0.391667098	21.40112305	22.71310234	6	12.5	16.276	15.184	14.851	14.646		13.507	13.104	12.96	1.311979294	8.297123047	6.550123047	0.547	0.144
-1016869035	6.37545E+18	270.3916939	-0.17766121	0.443793237	20.63772964	21.65328217	-4	9.7	      	      	      			15.546	15.394	16.061	1.015552521	5.243729645	#ЗНАЧ!	-0.515	-0.667
-1016869034	6.37545E+18	270.4027003	-0.181408251	0.443793237	21.36731529	22.64938736	2.3	-4.6	16.529	15.514	15.354	14.813		13.734	13.344	13.254	1.282072067	8.023315292	6.013315292	0.48	0.09
-1016869033	6.37545E+18	270.4550907	-0.186145992	0.40734446	21.75128937	23.16806412	-5.5	14.6	      	      	      			14.53	14.179	14.078	1.41677475	7.572289368	#ЗНАЧ!	0.452	0.101
-1016869032	6.37545E+18	270.6303428	-0.183240249	0.402913183	20.9115715	24.24167824	1.3	0.6	      	      	      			14.358	14.002	13.89	3.330106735	6.909571503	#ЗНАЧ!	0.468	0.112
-1016869031	6.37545E+18	270.4388854	-0.184426684	0.42713064	21.72761154	24.53172302											2.804111481	-100	-100	-100	-100
-1016869030	6.37545E+18	270.3601788	-0.189280443	0.45563069	21.59454346	24.37388611	-1.6	-5.3	      	      	      			14.424	14.035	13.98	2.779342651	7.559543457	#ЗНАЧ!	0.444	0.055
-1016869029	6.37545E+18	270.7302099	-0.186983427	0.40668726	20.87222481	23.81738281	2.5	-3.7	      	      	      			14.53	14.15	14.015	2.945158005	6.722224808	#ЗНАЧ!	0.515	0.135
-1016869028	6.37545E+18	270.8677186	-0.190775122	0.390395999	21.95412445	99											-100	-100	-100	-100	-100
